date,open,close,high,low,volume,code
2017-07-07,3647.64,3655.93,3657.11,3631.87,103735497.0,sh000300
2017-07-10,3647.94,3653.69,3667.85,3641.53,120591910.0,sh000300
2017-07-11,3646.88,3670.81,3701.21,3645.99,118760826.0,sh000300
2017-07-12,3672.63,3658.82,3691.58,3640.59,122287792.0,sh000300
2017-07-13,3656.35,3686.92,3690.48,3652.57,125669549.0,sh000300
2017-07-14,3682.62,3703.09,3703.09,3672.74,105514005.0,sh000300
2017-07-17,3700.62,3663.56,3716.47,3621.37,178821600.0,sh000300
2017-07-18,3648.49,3667.18,3667.54,3622.04,124622056.0,sh000300
2017-07-19,3660.87,3729.75,3731.05,3658.2,182477787.0,sh000300
2017-07-20,3725.14,3747.88,3750.19,3723.07,142410039.0,sh000300
2017-07-21,3738.18,3728.6,3751.69,3722.07,117941226.0,sh000300
2017-07-24,3724.38,3743.47,3755.19,3719.85,134868722.0,sh000300
2017-07-25,3742.64,3719.56,3752.16,3713.28,121672059.0,sh000300
2017-07-26,3722.88,3705.39,3738.53,3684.18,136325210.0,sh000300
2017-07-27,3700.86,3712.19,3716.69,3672.5,145002904.0,sh000300
2017-07-28,3703.49,3721.89,3725.54,3696.78,111411392.0,sh000300
2017-07-31,3722.43,3737.87,3746.52,3713.66,148429039.0,sh000300
2017-08-01,3738.74,3770.38,3770.4,3737.1,152546539.0,sh000300
2017-08-02,3768.19,3760.85,3784.35,3759.28,172293383.0,sh000300
2017-08-03,3755.11,3727.83,3766.35,3718.44,146153944.0,sh000300
2017-08-04,3724.72,3707.58,3738.73,3707.0,157470060.0,sh000300
2017-08-07,3701.22,3726.79,3730.78,3689.96,124231530.0,sh000300
2017-08-08,3724.33,3732.21,3737.33,3718.81,137241928.0,sh000300
2017-08-09,3728.03,3731.04,3739.0,3713.57,124679989.0,sh000300
2017-08-10,3724.96,3715.92,3746.86,3688.18,130085128.0,sh000300
2017-08-11,3687.93,3647.35,3700.49,3645.09,150387421.0,sh000300
2017-08-14,3651.38,3694.68,3698.37,3651.38,115308451.0,sh000300
2017-08-15,3695.78,3706.06,3719.29,3692.28,106444857.0,sh000300
2017-08-16,3701.13,3701.42,3707.14,3679.73,104134141.0,sh000300
2017-08-17,3707.07,3721.28,3722.62,3704.41,108656251.0,sh000300
2017-08-18,3707.19,3724.67,3733.49,3700.41,96561705.0,sh000300
2017-08-21,3731.84,3740.99,3744.26,3728.62,100313073.0,sh000300
2017-08-22,3745.75,3752.3,3758.29,3734.56,100292856.0,sh000300
2017-08-23,3747.61,3756.09,3772.46,3741.72,104961573.0,sh000300
2017-08-24,3755.89,3734.65,3765.71,3729.09,89947372.0,sh000300
2017-08-25,3736.29,3795.75,3795.97,3736.29,129940900.0,sh000300
2017-08-28,3805.66,3842.71,3866.94,3805.66,185576325.0,sh000300
2017-08-29,3839.18,3834.54,3847.93,3825.76,128227070.0,sh000300
2017-08-30,3834.27,3834.3,3854.71,3827.86,141352857.0,sh000300
2017-08-31,3835.84,3822.09,3840.2,3800.89,132944935.0,sh000300
2017-09-01,3825.34,3830.54,3843.62,3818.16,158645511.0,sh000300
2017-09-04,3828.54,3845.62,3847.09,3813.55,149566320.0,sh000300
2017-09-05,3845.55,3857.05,3865.29,3841.95,124964155.0,sh000300
2017-09-06,3846.75,3849.45,3858.25,3831.38,131398723.0,sh000300
2017-09-07,3851.69,3829.87,3858.16,3828.83,123884181.0,sh000300
2017-09-08,3830.07,3825.99,3843.02,3813.98,106036504.0,sh000300
2017-09-11,3828.34,3825.65,3850.74,3817.51,123883997.0,sh000300
2017-09-12,3832.24,3837.93,3849.39,3822.0,144190242.0,sh000300
2017-09-13,3835.55,3842.61,3847.78,3822.94,95410785.0,sh000300
2017-09-14,3843.57,3829.96,3854.49,3820.09,115358583.0,sh000300
2017-09-15,3826.14,3831.3,3843.3,3818.52,122427006.0,sh000300
2017-09-18,3832.96,3843.14,3862.36,3832.96,117934405.0,sh000300
2017-09-19,3849.88,3832.12,3857.3,3820.29,112432987.0,sh000300
2017-09-20,3830.15,3842.44,3850.94,3827.89,101129542.0,sh000300
2017-09-21,3843.26,3837.82,3860.8,3837.38,111098192.0,sh000300
2017-09-22,3826.46,3837.73,3842.25,3816.82,100619802.0,sh000300
2017-09-25,3829.22,3817.79,3835.39,3811.12,103948976.0,sh000300
2017-09-26,3810.33,3820.78,3821.69,3808.38,81869407.0,sh000300
2017-09-27,3818.96,3821.2,3832.57,3818.81,85655811.0,sh000300
2017-09-28,3821.59,3822.54,3827.33,3813.75,93544069.0,sh000300
2017-09-29,3825.2,3836.5,3852.22,3825.2,93306028.0,sh000300
2017-10-09,3910.11,3882.21,3918.84,3876.03,135535851.0,sh000300
2017-10-10,3883.0,3889.86,3900.74,3855.47,112532586.0,sh000300
2017-10-11,3886.82,3902.69,3913.07,3885.5,104418151.0,sh000300
2017-10-12,3902.02,3912.95,3917.44,3897.55,94340921.0,sh000300
2017-10-13,3912.98,3921.0,3927.17,3908.89,90142068.0,sh000300
2017-10-16,3926.28,3913.45,3947.42,3913.32,121355033.0,sh000300
2017-10-17,3910.79,3913.07,3924.61,3900.48,82241227.0,sh000300
2017-10-18,3914.82,3944.16,3944.41,3914.82,100969841.0,sh000300
2017-10-19,3940.58,3931.25,3944.03,3923.65,106527252.0,sh000300
2017-10-20,3918.53,3926.85,3928.96,3910.2,72980180.0,sh000300
2017-10-23,3930.89,3930.8,3936.27,3920.66,81484980.0,sh000300
2017-10-24,3926.23,3959.4,3959.5,3922.03,93058154.0,sh000300
2017-10-25,3958.17,3976.95,3978.09,3954.0,88205458.0,sh000300
2017-10-26,3980.05,3993.58,4013.6,3973.55,129895465.0,sh000300
2017-10-27,3992.55,4021.97,4024.46,3991.35,126672846.0,sh000300
2017-10-30,4022.16,4009.72,4033.34,3960.27,157387603.0,sh000300
2017-10-31,3995.39,4006.72,4009.28,3983.26,109178779.0,sh000300
2017-11-01,4007.91,3996.62,4032.46,3991.32,130417380.0,sh000300
2017-11-02,3994.09,3997.13,3999.23,3971.38,126100579.0,sh000300
2017-11-03,3992.35,3992.7,3999.34,3963.03,129404439.0,sh000300
2017-11-06,3989.18,4020.89,4021.64,3975.41,122081159.0,sh000300
2017-11-07,4022.4,4054.25,4064.22,4021.36,152116663.0,sh000300
2017-11-08,4051.49,4048.01,4089.15,4040.58,150827719.0,sh000300
2017-11-09,4043.07,4075.9,4076.61,4038.4,121056335.0,sh000300
2017-11-10,4070.28,4111.91,4116.71,4067.66,141817165.0,sh000300
2017-11-13,4115.55,4128.07,4137.65,4115.55,151446309.0,sh000300
2017-11-14,4129.27,4099.35,4133.55,4086.89,143236936.0,sh000300
2017-11-15,4084.21,4073.67,4102.81,4055.72,120635696.0,sh000300
2017-11-16,4063.49,4105.01,4107.62,4062.27,121384414.0,sh000300
2017-11-17,4094.08,4120.85,4122.38,4081.37,191784119.0,sh000300
2017-11-20,4093.73,4143.83,4144.51,4060.96,137447258.0,sh000300
2017-11-21,4131.85,4217.7,4220.26,4129.98,180350821.0,sh000300
2017-11-22,4228.37,4227.57,4260.64,4191.15,186477003.0,sh000300
2017-11-23,4213.38,4102.4,4214.19,4086.9,178147228.0,sh000300
2017-11-24,4089.47,4104.2,4116.59,4057.49,130858040.0,sh000300
2017-11-27,4088.93,4049.95,4088.93,4037.15,143455268.0,sh000300
2017-11-28,4034.21,4055.82,4056.48,4010.3,102058095.0,sh000300
2017-11-29,4061.35,4053.75,4069.24,4004.69,124553642.0,sh000300
2017-11-30,4034.01,4006.1,4052.8,3988.0,107983345.0,sh000300
2017-12-01,4003.56,3998.14,4027.11,3984.38,97386913.0,sh000300
2017-12-04,3989.05,4018.86,4032.99,3982.32,102647219.0,sh000300
2017-12-05,4007.94,4040.17,4045.93,4006.54,154087076.0,sh000300
2017-12-06,4027.12,4015.82,4031.75,3964.81,109286205.0,sh000300
